nIdPessoa;data_referencia
37340;2015-12-08
306999;2024-02-01
217230;2019-09-18
124259;2016-12-01
95393;2018-11-13
323846;2022-05-01
24349;2016-10-13
276994;2021-07-17
308574;2024-02-01
422170;2024-02-01
320469;2024-02-01
385021;2023-04-06
178731;2024-02-01
42952;2022-03-03
211819;2019-11-13
7772;2022-09-01
294668;2021-03-09
86663;2016-07-01
353200;2024-02-01
278921;2021-03-10
407530;2024-02-01
65740;2019-01-01
314717;2021-09-23
69276;2018-09-01
357345;2024-02-01
35190;2017-03-01
121461;2017-04-01
384603;2023-05-05
76849;2016-11-01
174616;2020-11-03
257614;2020-05-21
263553;2024-02-01
3631;2024-02-01
381015;2023-03-07
348134;2022-10-19
211387;2023-02-01
56782;2018-11-03
184036;2018-11-16
277815;2020-12-18
21562;2019-01-01
44698;2024-02-01
74381;2018-05-01
57758;2017-06-01
351721;2023-09-01
387610;2023-06-24
53025;2017-01-11
111165;2016-09-01
101356;2016-07-06
43893;2024-02-01
179479;2019-01-01
196733;2023-06-01
214508;2021-10-01
173236;2018-08-01
376089;2023-04-25
406067;2024-02-01
87377;2016-03-16
342419;2022-03-08
230566;2020-06-17
304144;2021-12-04
71806;2017-05-12
417169;2024-02-01
223819;2019-11-13
367771;2024-02-01
417438;2024-02-01
35286;2024-02-01
150705;2024-02-01
284550;2021-01-01
39653;2016-05-01
164971;2024-02-01
260758;2021-06-24
147203;2018-02-01
206789;2020-06-13
393532;2023-10-05
291569;2023-06-03
337570;2022-07-07
194421;2020-06-01
119590;2016-05-11
92143;2019-11-01
88637;2024-02-01
386930;2023-07-07
226097;2024-02-01
352716;2022-12-15
301891;2022-04-02
397736;2024-02-01
356108;2024-02-01
65787;2017-04-01
167645;2024-02-01
58184;2016-10-01
343586;2024-02-01
294531;2022-12-01
161792;2021-12-01
119576;2016-04-17
192364;2018-12-04
272370;2024-02-01
71;2021-04-01
361162;2022-12-01
243828;2020-04-12
32429;2016-09-01
18302;2016-06-01
136278;2017-10-04
403155;2023-07-21
7882;2015-12-16
42583;2016-04-13
375221;2023-08-01
17307;2024-02-01
227480;2024-02-01
7673;2018-03-01
310383;2022-03-01
224780;2022-10-01
348671;2022-05-14
346747;2024-02-01
218744;2019-11-10
380782;2024-02-01
419752;2024-02-01
319945;2021-11-13
240530;2021-05-06
165706;2017-10-04
172614;2018-03-18
157185;2023-01-03
206683;2021-02-05
80025;2022-12-01
250263;2020-08-06
183237;2018-11-07
373279;2023-03-03
268076;2021-04-02
279883;2022-12-01
331527;2024-02-01
380533;2023-02-01
128738;2018-01-01
207161;2024-02-01
325050;2022-11-16
171810;2020-10-06
30534;2016-04-01
43105;2016-01-02
371358;2023-03-01
123499;2016-12-01
251603;2020-05-09
345402;2024-02-01
120803;2024-02-01
9772;2021-02-01
315854;2021-11-09
315047;2022-08-01
23792;2017-07-01
125543;2024-02-01
85477;2016-11-01
143960;2024-02-01
53219;2016-08-01
54666;2024-02-01
111692;2018-09-01
354151;2024-02-01
404858;2024-02-01
68236;2022-10-01
208679;2019-07-03
138435;2024-02-01
352100;2023-01-03
103622;2024-02-01
418719;2024-02-01
305763;2022-01-01
172360;2020-04-01
1291;2017-08-01
379850;2024-02-01
380112;2023-10-18
139505;2017-06-01
5703;2018-07-01
3297;2017-05-01
49866;2018-09-01
41592;2024-02-01
326702;2021-12-15
91020;2016-10-01
400092;2023-05-23
178227;2024-02-01
48266;2016-07-01
21262;2017-08-01
253502;2022-11-04
366569;2024-02-01
416754;2024-02-01
244263;2021-01-06
343640;2024-02-01
35277;2019-01-01
269260;2024-02-01
151280;2018-12-01
98838;2016-04-12
35310;2018-06-01
422495;2024-02-01
87112;2022-02-01
191299;2022-01-01
156679;2024-02-01
62821;2022-09-01
285582;2023-12-01
246308;2020-04-02
2097;2024-02-01
76415;2024-02-01
418774;2024-02-01
127128;2016-06-03
120091;2021-04-08
193424;2021-09-09
5548;2019-11-01
285353;2021-04-22
90377;2017-11-01
96324;2020-05-01
244518;2020-05-17
105922;2020-08-21
123729;2024-02-01
2636;2022-05-01
2210;2024-02-01
131507;2018-05-03
194537;2019-05-03
200786;2023-01-14
271855;2021-12-01
167313;2020-07-03
156622;2024-02-01
389611;2023-08-23
28034;2016-12-01
163383;2021-01-01
399766;2024-02-01
402929;2024-02-01
416086;2023-09-20
69046;2017-03-01
242673;2020-07-18
394677;2024-02-01
75261;2017-12-01
189740;2019-04-02
367752;2024-02-01
61146;2015-10-08
27360;2017-01-13
185887;2024-02-01
115135;2019-01-01
73365;2024-02-01
358167;2023-01-01
357379;2022-12-01
414054;2024-02-01
138483;2024-02-01
129787;2016-08-25
335349;2023-05-11
56064;2024-02-01
373852;2024-02-01
12010;2015-11-13
80690;2015-10-06
369779;2023-02-13
201613;2018-12-06
26553;2016-08-01
355255;2024-02-01
28525;2024-02-01
317067;2022-03-03
72121;2018-04-03
68181;2020-10-01
297269;2021-06-15
290280;2021-03-03
266442;2022-10-04
204474;2020-06-05
157051;2018-02-14
374555;2024-02-01
167060;2024-02-01
150447;2017-07-01
307352;2024-02-01
121731;2016-08-05
130354;2018-01-17
403588;2023-07-04
255830;2021-06-09
314273;2024-02-01
183912;2020-07-07
78911;2024-02-01
176222;2019-10-01
129481;2019-01-01
363891;2022-10-04
295357;2021-04-08
412122;2024-02-01
172685;2020-10-01
272012;2022-04-05
2818;2016-09-01
99349;2024-02-01
405324;2024-02-01
302224;2021-08-04
36410;2021-10-05
86943;2015-11-12
259475;2020-11-01
193973;2021-12-14
180202;2018-06-05
139056;2017-03-03
365006;2023-02-03
169418;2017-12-01
295040;2023-03-03
343622;2022-05-03
69583;2024-02-01
58050;2022-03-01
387377;2023-03-21
228180;2021-01-01
41164;2024-02-01
60750;2024-02-01
316089;2024-02-01
53224;2016-05-01
291910;2021-04-21
370974;2023-08-01
259669;2020-08-07
85013;2016-04-01
369273;2022-12-13
183130;2019-06-01
289742;2024-02-01
272767;2021-09-02
167583;2018-07-17
258673;2020-08-09
59045;2024-02-01
284636;2022-12-01
252348;2020-06-18
403407;2024-02-01
77529;2016-04-12
177443;2021-06-17
108082;2017-11-01
190365;2024-02-01
418806;2024-02-01
3451;2024-02-01
131718;2017-08-01
163872;2018-01-01
161902;2019-05-14
109973;2024-02-01
293939;2021-06-03
85225;2015-10-07
70760;2024-02-01
17378;2016-06-03
181134;2022-12-06
64291;2016-04-01
304951;2021-07-03
272434;2020-09-02
413375;2024-02-01
146850;2018-05-01
209696;2019-02-05
251516;2020-11-03
392271;2024-02-01
96392;2017-10-05
320506;2024-02-01
341030;2022-10-01
146387;2019-08-01
97561;2016-02-01
347376;2022-06-07
394492;2024-01-01
359163;2023-02-17
316578;2024-02-01
365496;2023-03-23
207818;2019-12-17
309174;2021-09-10
90302;2024-02-01
256365;2021-11-13
264007;2020-07-07
325417;2023-04-04
378456;2023-06-07
126065;2016-08-16
110218;2017-05-18
34648;2017-07-20
316446;2024-02-01
250171;2020-04-18
238246;2021-11-01
147966;2024-02-01
290162;2024-02-01
138412;2018-01-01
50301;2019-11-01
408730;2024-02-01
412099;2024-02-01
93214;2016-06-01
287568;2020-12-18
375199;2024-02-01
270083;2024-02-01
126645;2018-06-05
148104;2018-02-01
334493;2022-06-17
332002;2023-05-01
206330;2024-02-01
108611;2017-06-20
156027;2018-11-01
278507;2024-02-01
186887;2018-08-03
107608;2024-02-01
362193;2022-12-01
372128;2024-02-01
17139;2016-01-19
241989;2020-11-10
106084;2024-02-01
374132;2023-01-14
143860;2020-02-04
303461;2023-10-17
275695;2020-11-05
52926;2024-02-01
90521;2022-07-01
4139;2023-04-01
277515;2020-11-03
313628;2021-10-16
200822;2019-02-01
88375;2017-11-01
323911;2024-02-01
115772;2016-06-01
29507;2017-06-01
123241;2024-02-01
186209;2019-07-01
395392;2023-09-20
33531;2018-03-01
360876;2024-02-01
999;2024-02-01
186966;2018-11-20
87262;2019-04-01
421270;2024-02-01
172156;2020-08-12
360234;2024-02-01
373750;2023-07-01
9102;2024-02-01
116871;2024-02-01
119044;2017-09-01
386401;2023-06-03
101680;2024-02-01
15418;2018-02-01
239481;2024-02-01
319105;2021-10-16
113696;2016-07-05
136518;2023-10-17
207693;2024-02-01
367512;2023-01-10
198726;2024-02-01
323042;2022-01-13
134426;2018-09-18
295840;2022-03-01
210280;2019-05-19
309443;2021-09-17
254905;2021-03-03
200007;2019-12-01
265099;2021-10-14
83713;2018-05-01
334624;2023-01-01
11937;2024-02-01
190716;2021-08-01
324618;2024-02-01
316124;2023-09-08
255365;2020-04-16
138972;2017-09-05
421573;2024-02-01
421600;2024-02-01
292573;2024-02-01
4950;2021-06-15
345282;2024-02-01
238676;2021-07-28
100292;2019-02-01
79932;2024-02-01
18086;2016-09-01
341785;2022-06-12
358548;2023-09-21
91501;2021-09-11
78774;2021-03-01
125359;2018-09-01
401283;2023-10-04
335316;2022-12-01
163812;2020-11-05
38911;2019-05-14
22555;2021-04-01
262535;2020-10-01
260528;2024-02-01
410126;2024-02-01
372831;2022-11-11
90064;2022-12-01
30370;2015-11-12
384856;2023-05-16
209557;2019-04-21
131445;2017-06-03
336991;2023-04-01
89536;2016-06-01
318863;2024-02-01
248831;2021-04-22
84293;2016-08-18
34187;2017-01-03
89281;2017-11-01
400068;2023-06-16
210528;2021-04-01
177523;2024-02-01
352166;2022-07-19
132366;2016-11-19
126004;2017-01-11
232455;2020-07-03
389663;2023-04-19
56372;2015-12-15
422299;2024-02-01
1523;2019-05-03
238931;2023-12-01
160629;2022-02-03
389077;2024-02-01
165214;2019-04-01
348117;2022-07-08
421370;2024-02-01
116209;2017-05-01
148126;2017-05-03
407080;2024-02-01
175204;2019-01-01
227857;2021-10-01
141027;2018-05-18
355056;2022-07-05
163085;2017-11-12
372906;2023-08-01
342589;2024-02-01
416109;2023-10-04
348252;2023-01-01
200356;2024-02-01
73817;2024-02-01
261817;2020-08-05
401948;2023-10-05
114386;2022-08-01
23077;2016-01-12
103680;2017-04-01
163178;2024-02-01
335756;2023-08-01
293258;2024-02-01
180676;2021-08-03
234787;2024-02-01
369763;2023-07-01
45096;2021-08-01
57953;2020-08-01
231789;2020-09-08
262174;2022-07-15
407993;2024-02-01
46397;2017-04-08
162002;2018-10-04
147638;2017-04-04
154835;2017-12-01
215570;2023-05-05
24509;2016-02-02
51280;2024-02-01
113243;2019-03-01
137453;2017-12-01
128406;2018-06-01
269761;2022-07-19
107048;2016-08-18
368178;2024-02-01
79829;2024-02-01
344574;2024-02-01
172439;2018-02-06
64539;2024-02-01
49263;2015-12-10
166969;2018-09-01
414100;2023-10-14
232144;2024-02-01
314363;2022-02-01
266126;2021-05-25
173408;2019-01-01
370368;2023-06-07
17259;2019-09-01
411418;2023-11-04
156917;2019-02-09
253521;2020-05-05
229028;2023-10-01
356839;2023-10-17
382718;2023-10-06
195872;2021-11-25
418663;2024-02-01
206080;2020-07-03
350381;2022-07-05
8912;2021-08-07
406937;2024-02-01
318858;2021-11-05
220873;2019-06-06
216312;2019-06-04
416973;2024-02-01
129920;2016-08-03
71868;2024-02-01
192592;2019-07-03
250353;2020-04-08
13457;2018-06-06
419904;2024-02-01
102943;2020-11-01
110658;2017-02-01
215315;2022-02-01
81223;2024-02-01
284466;2022-12-01
277501;2021-02-16
299279;2021-08-03
102457;2016-02-16
117196;2018-03-07
221988;2024-02-01
346702;2022-11-11
43594;2016-12-01
370045;2024-02-01
184870;2020-07-04
56747;2024-02-01
344994;2024-02-01
6214;2024-02-01
100795;2022-11-08
311757;2021-08-06
368887;2024-01-01
265028;2020-12-01
349547;2023-08-01
394966;2023-04-18
169163;2020-02-01
100532;2019-07-12
310219;2021-06-10
33100;2020-07-01
320798;2022-01-01
83793;2024-02-01
350507;2024-02-01
301098;2024-02-01
397719;2024-02-01
26341;2021-01-01
24818;2017-02-08
333864;2023-11-01
139443;2020-04-01
372477;2024-02-01
6673;2022-08-01
177593;2020-09-18
75534;2024-02-01
212952;2024-02-01
125110;2017-04-01
151445;2022-11-01
323251;2022-01-08
189781;2022-12-01
385913;2023-04-05
101700;2016-01-13
309201;2024-02-01
121886;2017-10-01
186016;2019-07-10
165108;2018-12-01
384415;2024-02-01
194101;2024-02-01
276318;2022-12-03
199977;2019-11-05
397588;2023-09-07
317747;2022-01-18
242752;2020-02-18
245858;2022-03-17
285235;2021-09-01
96700;2018-03-01
237271;2021-05-01
367445;2023-05-03
237592;2024-02-01
308224;2023-08-01
412336;2024-02-01
171964;2017-12-25
296394;2021-09-02
142650;2024-02-01
224120;2023-01-03
241094;2024-02-01
28118;2024-02-01
147713;2024-02-01
372382;2024-02-01
367102;2023-10-07
317057;2022-02-01
201157;2021-07-01
281564;2021-02-02
255664;2020-06-23
118179;2016-07-13
349267;2024-02-01
1537;2016-06-01
29455;2018-12-05
387390;2023-03-23
410560;2024-02-01
326916;2022-11-11
201542;2019-07-23
254593;2020-08-21
330828;2022-12-01
45065;2024-02-01
170794;2018-01-17
374408;2024-02-01
222885;2024-02-01
322226;2021-11-23
165599;2018-09-04
395749;2023-09-05
363241;2024-02-01
328535;2024-02-01
147864;2017-03-08
416074;2024-02-01
308125;2024-02-01
207778;2023-10-05
201404;2022-02-12
298093;2022-08-18
213270;2023-01-01
258523;2024-02-01
236963;2020-06-03
163277;2017-08-15
383325;2023-11-03
147288;2018-09-01
377002;2024-02-01
28876;2017-01-01
418995;2024-02-01
366050;2023-04-08
377035;2023-11-01
387556;2023-07-01
197451;2018-10-12
175167;2018-01-17
182355;2024-02-01
279298;2020-11-03
28810;2019-05-18
145906;2017-02-18
6971;2024-02-01
178046;2020-11-21
346054;2024-02-01
103867;2016-12-01
223862;2020-10-07
36027;2020-02-01
225668;2024-02-01
316406;2022-05-03
140107;2016-12-10
396054;2024-02-01
330207;2024-02-01
39010;2017-02-11
129218;2017-02-16
54854;2024-02-01
309940;2024-02-01
57628;2024-02-01
287078;2024-02-01
227975;2019-08-15
295293;2021-08-25
244186;2020-04-12
410003;2024-02-01
373917;2024-02-01
342488;2022-07-08
392200;2024-02-01
348566;2024-02-01
7080;2024-02-01
28072;2015-11-03
257340;2021-09-03
14606;2024-02-01
225094;2022-09-02
337423;2022-03-17
307233;2024-02-01
409151;2024-02-01
58706;2019-12-01
406019;2024-02-01
56536;2024-02-01
5322;2020-06-24
52625;2015-11-10
290584;2024-02-01
101520;2019-08-01
199734;2018-11-22
316468;2022-04-02
31354;2016-01-02
372258;2024-02-01
292387;2021-03-25
285585;2021-03-01
339637;2023-02-03
150326;2024-02-01
144862;2019-06-04
64862;2024-02-01
32720;2017-07-04
31175;2015-11-05
65369;2017-03-01
14886;2018-09-01
158645;2021-01-01
326391;2021-10-19
86578;2019-05-10
39549;2016-01-07
156546;2019-04-02
182402;2024-02-01
200148;2024-02-01
276601;2021-07-03
264767;2021-06-01
10477;2016-10-01
160963;2019-11-07
189467;2018-12-01
11727;2016-11-01
364618;2022-12-08
145552;2019-09-19
223916;2021-10-15
212340;2020-04-02
62718;2018-05-10
301099;2024-02-01
3419;2016-12-06
141260;2017-09-01
372425;2023-07-04
151771;2019-08-01
410947;2023-09-02
391196;2023-07-01
336329;2022-11-03
266530;2020-08-11
205547;2019-07-16
288799;2023-03-16
165345;2017-11-10
93770;2016-09-01
23699;2018-07-20
349713;2023-07-01
162692;2018-01-02
163971;2024-02-01
155646;2021-10-19
262610;2022-03-09
123974;2021-10-01
274573;2022-04-08
212844;2020-12-10
339315;2024-02-01
79455;2018-08-07
87607;2018-05-01
102314;2016-11-01
73306;2017-12-01
280977;2021-11-01
354237;2023-06-23
6919;2016-10-15
290180;2022-11-01
125522;2024-02-01
224933;2019-08-22
78549;2024-02-01
364734;2024-02-01
267764;2020-10-08
330547;2024-02-01
226945;2019-08-23
148490;2017-07-04
186735;2018-10-13
336658;2023-03-01
299886;2021-08-01
170396;2021-04-01
276359;2024-02-01
275173;2024-02-01
27397;2018-05-03
320022;2022-04-06
53822;2024-02-01
25392;2024-02-01
354477;2024-02-01
418062;2024-02-01
67980;2015-10-06
14379;2016-10-01
21010;2016-03-03
97149;2024-02-01
243170;2020-08-01
254843;2021-04-01
161935;2020-01-01
213655;2020-06-01
7134;2016-09-01
265554;2020-12-01
218175;2019-11-14
136569;2016-10-14
356532;2022-09-20
47586;2016-03-01
168735;2024-02-01
157755;2018-05-01
15590;2016-12-07
94638;2015-10-17
330405;2022-03-03
34196;2024-02-01
352960;2022-09-13
163280;2022-04-01
198096;2019-07-17
166445;2024-02-01
24988;2021-03-18
209923;2019-12-10
336616;2022-10-01
410426;2024-02-01
251083;2020-11-01
146661;2024-02-01
208065;2020-06-04
58487;2017-11-01
148921;2017-09-05
239176;2024-02-01
266755;2024-02-01
4783;2024-02-01
255330;2020-07-07
247660;2020-08-05
321610;2022-11-04
300131;2023-02-22
286201;2021-02-02
335454;2022-07-01
90166;2017-08-10
284167;2021-04-01
299013;2024-02-01
40022;2018-12-01
268190;2020-11-04
318483;2021-09-02
85327;2016-11-01
231466;2024-02-01
400959;2024-02-01
346092;2024-02-01
233096;2022-07-12
5776;2016-04-02
180239;2024-02-01
69310;2022-10-01
289201;2022-10-07
86803;2016-09-06
155732;2019-07-01
293705;2021-08-01
16301;2024-02-01
228946;2024-02-01
337524;2024-02-01
265021;2024-02-01
78983;2018-04-17
335046;2023-01-03
162983;2024-02-01
288229;2024-02-01
238669;2021-02-18
146489;2017-04-04
326578;2024-02-01
99941;2020-05-01
263794;2021-02-02
372892;2024-02-01
185694;2021-06-15
104535;2024-02-01
257073;2020-07-09
341457;2024-02-01
308430;2024-02-01
195584;2019-03-05
420241;2024-02-01
245163;2020-06-12
162446;2017-10-12
113648;2024-02-01
203201;2019-02-05
355866;2023-08-08
357459;2024-01-01
28820;2024-02-01
47206;2018-02-01
361182;2024-02-01
124426;2017-05-01
66864;2024-02-01
409130;2024-02-01
300614;2024-02-01
66632;2018-05-01
331365;2024-02-01
223366;2019-11-01
421779;2024-02-01
151596;2018-02-01
391482;2024-02-01
244380;2024-02-01
40557;2024-02-01
257391;2021-06-01
56676;2024-02-01
253438;2022-05-03
143132;2018-01-04
354341;2022-07-05
121400;2017-02-09
207158;2024-02-01
20880;2016-10-01
266291;2021-09-01
78264;2024-02-01
414139;2024-02-01
404083;2024-02-01
299903;2024-02-01
416470;2024-02-01
386551;2023-09-05
394125;2023-05-25
410501;2024-02-01
176914;2018-02-01
32147;2017-12-01
75982;2024-02-01
35637;2022-07-01
295938;2021-09-02
278132;2024-02-01
343601;2022-04-05
148808;2017-03-03
281451;2020-12-11
69674;2019-01-01
196556;2024-02-01
191798;2018-12-01
19002;2018-03-01
275762;2024-02-01
333259;2024-02-01
163895;2019-06-08
367606;2024-02-01
260803;2020-11-01
18973;2019-08-03
84315;2016-05-03
234006;2019-11-19
251007;2020-09-10
77938;2018-07-12
253518;2020-12-01
65264;2018-01-01
409351;2024-02-01
54058;2017-10-01
142130;2024-02-01
166981;2018-01-17
330281;2022-02-12
101878;2024-02-01
124996;2024-02-01
147018;2019-06-01
419427;2024-02-01
394815;2023-07-05
110058;2017-12-01
141408;2020-01-03
378240;2024-02-01
205091;2019-02-01
134278;2019-07-16
325430;2022-01-18
381944;2023-11-03
168001;2019-07-03
3203;2024-02-01
128515;2016-08-31
266283;2021-10-26
273956;2021-10-12
228137;2024-02-01
327963;2022-12-01
312233;2022-05-01
101572;2020-10-20
389981;2024-02-01
293439;2022-12-13
267554;2020-09-18
106773;2016-07-20
283599;2021-05-11
297908;2023-08-01
9862;2017-02-01
303030;2022-12-06
95312;2019-07-01
74820;2021-06-08
235458;2022-10-04
253540;2024-02-01
220714;2019-10-15
68264;2021-07-01
340806;2024-02-01
323613;2024-02-01
292047;2022-08-23
41827;2024-02-01
284351;2021-02-04
143042;2017-07-04
328154;2024-02-01
206820;2024-02-01
211033;2020-07-09
143145;2024-02-01
103676;2016-03-01
32994;2024-02-01
321261;2021-11-16
25036;2023-12-01
55594;2022-10-01
349171;2022-10-11
384382;2024-02-01
136850;2016-10-04
84253;2024-02-01
240321;2024-02-01
397760;2024-02-01
65629;2019-01-01
46542;2019-09-03
29410;2019-04-12
38997;2024-02-01
24767;2017-11-09
276480;2022-12-01
8877;2015-10-06
183677;2018-09-04
339915;2022-03-11
34933;2016-08-01
343590;2024-02-01
216225;2023-10-01
171851;2019-04-23
117521;2016-02-19
384835;2024-02-01
114819;2021-03-01
208828;2019-03-21
255317;2024-02-01
394205;2024-02-01
287785;2022-05-03
212980;2020-05-16
181914;2021-08-01
102648;2017-07-04
252350;2024-02-01
67053;2017-01-01
150251;2019-05-08
172519;2020-11-10
321684;2023-03-01
351633;2024-02-01
168650;2017-11-07
167983;2019-05-21
416304;2024-02-01
18753;2024-02-01
89817;2020-12-08
398041;2024-02-01
159954;2020-12-30
56559;2024-02-01
399532;2024-02-01
17747;2016-08-01
291517;2021-09-07
253153;2021-03-01
222011;2019-07-03
105009;2024-02-01
70946;2020-04-03
333762;2023-03-01
384970;2023-04-04
136956;2024-02-01
189191;2024-02-01
46877;2016-04-07
227594;2020-03-04
166296;2018-01-06
51707;2024-02-01
207427;2023-08-01
304615;2021-08-05
343169;2023-06-03
71636;2016-04-07
1263;2019-04-01
288387;2024-02-01
135922;2016-12-11
285052;2024-02-01
217131;2021-03-10
332102;2024-02-01
372025;2024-02-01
310565;2022-07-23
165057;2017-12-07
321673;2022-10-06
314336;2023-03-07
149412;2017-11-07
36841;2024-02-01
59164;2017-09-20
276707;2024-02-01
204430;2019-06-04
32860;2016-08-10
2738;2019-01-08
331232;2022-02-11
84670;2017-07-05
118374;2016-12-20
273404;2021-01-01
179303;2022-06-18
354814;2022-06-18
379312;2024-02-01
44288;2016-01-01
132267;2017-04-18
176467;2019-07-03
288328;2024-02-01
57104;2024-02-01
221180;2024-02-01
294795;2024-02-01
391287;2024-02-01
339084;2024-02-01
194765;2018-10-10
47310;2024-02-01
130880;2018-07-24
93753;2016-06-01
166398;2019-06-01
36560;2017-06-06
124707;2024-02-01
132023;2018-04-01
84446;2015-10-06
212187;2022-07-01
375436;2024-02-01
56626;2017-04-14
140061;2017-10-10
123242;2024-02-01
303869;2021-09-09
55454;2021-02-01
207459;2019-02-01
287774;2021-03-16
400491;2024-02-01
153572;2018-02-01
351157;2024-02-01
256101;2020-10-01
219095;2024-02-01
247196;2020-08-01
22313;2018-02-09
254223;2020-07-15
404555;2024-02-01
156291;2017-08-03
129113;2019-01-01
33714;2016-03-16
29060;2024-02-01
153510;2024-02-01
15506;2015-12-11
326524;2023-05-19
275641;2022-03-01
331893;2024-02-01
385358;2024-02-01
373980;2023-03-24
